datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
9/22/2024 8:00:00 PM,9/22/2024 4:00:00 PM,WEST,550.074
9/22/2024 8:00:00 PM,9/22/2024 4:00:00 PM,RTO,2614.175
9/22/2024 8:00:00 PM,9/22/2024 4:00:00 PM,RFC,1274.185
9/22/2024 7:00:00 PM,9/22/2024 3:00:00 PM,MIDATL,751.511
9/22/2024 7:00:00 PM,9/22/2024 3:00:00 PM,OTHER,109.593
9/22/2024 7:00:00 PM,9/22/2024 3:00:00 PM,SOUTH,1502.774
9/22/2024 7:00:00 PM,9/22/2024 3:00:00 PM,WEST,762.731
9/22/2024 7:00:00 PM,9/22/2024 3:00:00 PM,RTO,3017.016
9/22/2024 7:00:00 PM,9/22/2024 3:00:00 PM,RFC,1514.242
9/22/2024 6:00:00 PM,9/22/2024 2:00:00 PM,MIDATL,880.018
9/22/2024 6:00:00 PM,9/22/2024 2:00:00 PM,OTHER,130.513
9/22/2024 6:00:00 PM,9/22/2024 2:00:00 PM,SOUTH,1551.073
9/22/2024 6:00:00 PM,9/22/2024 2:00:00 PM,WEST,1486.800
9/22/2024 6:00:00 PM,9/22/2024 2:00:00 PM,RTO,3917.891
9/22/2024 6:00:00 PM,9/22/2024 2:00:00 PM,RFC,2366.818
9/22/2024 5:00:00 PM,9/22/2024 1:00:00 PM,MIDATL,963.548
9/22/2024 5:00:00 PM,9/22/2024 1:00:00 PM,OTHER,254.994
9/22/2024 5:00:00 PM,9/22/2024 1:00:00 PM,SOUTH,1434.953
9/22/2024 5:00:00 PM,9/22/2024 1:00:00 PM,WEST,2016.484
9/22/2024 5:00:00 PM,9/22/2024 1:00:00 PM,RTO,4414.985
9/22/2024 5:00:00 PM,9/22/2024 1:00:00 PM,RFC,2980.032
9/22/2024 4:00:00 PM,9/22/2024 12:00:00 PM,MIDATL,930.252
9/22/2024 4:00:00 PM,9/22/2024 12:00:00 PM,OTHER,312.255
9/22/2024 4:00:00 PM,9/22/2024 12:00:00 PM,SOUTH,1547.669
9/22/2024 4:00:00 PM,9/22/2024 12:00:00 PM,WEST,2164.383
9/22/2024 4:00:00 PM,9/22/2024 12:00:00 PM,RTO,4642.304
9/22/2024 4:00:00 PM,9/22/2024 12:00:00 PM,RFC,3094.635
9/22/2024 3:00:00 PM,9/22/2024 11:00:00 AM,MIDATL,797.259
9/22/2024 3:00:00 PM,9/22/2024 11:00:00 AM,OTHER,307.271
9/22/2024 3:00:00 PM,9/22/2024 11:00:00 AM,SOUTH,1524.812
9/22/2024 3:00:00 PM,9/22/2024 11:00:00 AM,WEST,2124.987
9/22/2024 3:00:00 PM,9/22/2024 11:00:00 AM,RTO,4447.058
9/22/2024 3:00:00 PM,9/22/2024 11:00:00 AM,RFC,2922.246
9/22/2024 2:00:00 PM,9/22/2024 10:00:00 AM,MIDATL,636.835
9/22/2024 2:00:00 PM,9/22/2024 10:00:00 AM,OTHER,255.908
9/22/2024 2:00:00 PM,9/22/2024 10:00:00 AM,SOUTH,1358.362
9/22/2024 2:00:00 PM,9/22/2024 10:00:00 AM,WEST,2102.002
9/22/2024 2:00:00 PM,9/22/2024 10:00:00 AM,RTO,4097.199
9/22/2024 2:00:00 PM,9/22/2024 10:00:00 AM,RFC,2738.837
9/22/2024 1:00:00 PM,9/22/2024 9:00:00 AM,MIDATL,409.159
9/22/2024 1:00:00 PM,9/22/2024 9:00:00 AM,OTHER,223.939
9/22/2024 1:00:00 PM,9/22/2024 9:00:00 AM,SOUTH,1028.717
9/22/2024 1:00:00 PM,9/22/2024 9:00:00 AM,WEST,1927.693
9/22/2024 1:00:00 PM,9/22/2024 9:00:00 AM,RTO,3365.569
9/22/2024 1:00:00 PM,9/22/2024 9:00:00 AM,RFC,2336.852
9/22/2024 12:00:00 PM,9/22/2024 8:00:00 AM,MIDATL,235.558
9/22/2024 12:00:00 PM,9/22/2024 8:00:00 AM,OTHER,93.560
9/22/2024 12:00:00 PM,9/22/2024 8:00:00 AM,SOUTH,764.818
9/22/2024 12:00:00 PM,9/22/2024 8:00:00 AM,WEST,934.446
9/22/2024 12:00:00 PM,9/22/2024 8:00:00 AM,RTO,1934.822
9/22/2024 12:00:00 PM,9/22/2024 8:00:00 AM,RFC,1170.004
9/22/2024 11:00:00 AM,9/22/2024 7:00:00 AM,MIDATL,32.022
9/22/2024 11:00:00 AM,9/22/2024 7:00:00 AM,OTHER,4.344
9/22/2024 11:00:00 AM,9/22/2024 7:00:00 AM,SOUTH,154.651
9/22/2024 11:00:00 AM,9/22/2024 7:00:00 AM,WEST,66.182
9/22/2024 11:00:00 AM,9/22/2024 7:00:00 AM,RTO,252.855
9/22/2024 11:00:00 AM,9/22/2024 7:00:00 AM,RFC,98.204
9/22/2024 10:00:00 AM,9/22/2024 6:00:00 AM,MIDATL,-1.391
9/22/2024 10:00:00 AM,9/22/2024 6:00:00 AM,OTHER,-0.060
9/22/2024 10:00:00 AM,9/22/2024 6:00:00 AM,SOUTH,-5.697
9/22/2024 10:00:00 AM,9/22/2024 6:00:00 AM,WEST,-3.050
9/22/2024 10:00:00 AM,9/22/2024 6:00:00 AM,RTO,-10.138
9/22/2024 10:00:00 AM,9/22/2024 6:00:00 AM,RFC,-4.441
9/22/2024 9:00:00 AM,9/22/2024 5:00:00 AM,MIDATL,-1.721
9/22/2024 9:00:00 AM,9/22/2024 5:00:00 AM,OTHER,-0.061
9/22/2024 9:00:00 AM,9/22/2024 5:00:00 AM,SOUTH,-6.847
9/22/2024 9:00:00 AM,9/22/2024 5:00:00 AM,WEST,-3.030
9/22/2024 9:00:00 AM,9/22/2024 5:00:00 AM,RTO,-11.598
9/22/2024 9:00:00 AM,9/22/2024 5:00:00 AM,RFC,-4.751
9/22/2024 8:00:00 AM,9/22/2024 4:00:00 AM,MIDATL,-1.684
9/22/2024 8:00:00 AM,9/22/2024 4:00:00 AM,OTHER,-0.060
9/22/2024 8:00:00 AM,9/22/2024 4:00:00 AM,SOUTH,-5.938
9/22/2024 8:00:00 AM,9/22/2024 4:00:00 AM,WEST,-3.044
9/22/2024 8:00:00 AM,9/22/2024 4:00:00 AM,RTO,-10.666
9/22/2024 8:00:00 AM,9/22/2024 4:00:00 AM,RFC,-4.728
9/22/2024 7:00:00 AM,9/22/2024 3:00:00 AM,MIDATL,-2.806
9/22/2024 7:00:00 AM,9/22/2024 3:00:00 AM,OTHER,-0.060
9/22/2024 7:00:00 AM,9/22/2024 3:00:00 AM,SOUTH,-5.929
9/22/2024 7:00:00 AM,9/22/2024 3:00:00 AM,WEST,-3.059
9/22/2024 7:00:00 AM,9/22/2024 3:00:00 AM,RTO,-11.794
9/22/2024 7:00:00 AM,9/22/2024 3:00:00 AM,RFC,-5.865
9/22/2024 6:00:00 AM,9/22/2024 2:00:00 AM,MIDATL,-1.571
9/22/2024 6:00:00 AM,9/22/2024 2:00:00 AM,OTHER,-0.060
9/22/2024 6:00:00 AM,9/22/2024 2:00:00 AM,SOUTH,-6.021
9/22/2024 6:00:00 AM,9/22/2024 2:00:00 AM,WEST,-3.119
9/22/2024 6:00:00 AM,9/22/2024 2:00:00 AM,RTO,-10.711
9/22/2024 6:00:00 AM,9/22/2024 2:00:00 AM,RFC,-4.690
9/22/2024 5:00:00 AM,9/22/2024 1:00:00 AM,MIDATL,-1.730
9/22/2024 5:00:00 AM,9/22/2024 1:00:00 AM,OTHER,-0.059
9/22/2024 5:00:00 AM,9/22/2024 1:00:00 AM,SOUTH,-5.786
9/22/2024 5:00:00 AM,9/22/2024 1:00:00 AM,WEST,-3.100
9/22/2024 5:00:00 AM,9/22/2024 1:00:00 AM,RTO,-10.616
9/22/2024 5:00:00 AM,9/22/2024 1:00:00 AM,RFC,-4.830
9/22/2024 4:00:00 AM,9/22/2024 12:00:00 AM,MIDATL,-1.748
9/22/2024 4:00:00 AM,9/22/2024 12:00:00 AM,OTHER,-0.059
9/22/2024 4:00:00 AM,9/22/2024 12:00:00 AM,SOUTH,-5.832
9/22/2024 4:00:00 AM,9/22/2024 12:00:00 AM,WEST,-3.109
9/22/2024 4:00:00 AM,9/22/2024 12:00:00 AM,RTO,-10.689
9/22/2024 4:00:00 AM,9/22/2024 12:00:00 AM,RFC,-4.857
9/22/2024 3:00:00 AM,9/21/2024 11:00:00 PM,MIDATL,-1.698
9/22/2024 3:00:00 AM,9/21/2024 11:00:00 PM,OTHER,-0.059
9/22/2024 3:00:00 AM,9/21/2024 11:00:00 PM,SOUTH,-6.910
9/22/2024 3:00:00 AM,9/21/2024 11:00:00 PM,WEST,-3.122
9/22/2024 3:00:00 AM,9/21/2024 11:00:00 PM,RTO,-11.730
9/22/2024 3:00:00 AM,9/21/2024 11:00:00 PM,RFC,-4.820
9/22/2024 2:00:00 AM,9/21/2024 10:00:00 PM,MIDATL,-1.687
9/22/2024 2:00:00 AM,9/21/2024 10:00:00 PM,OTHER,-0.058
9/22/2024 2:00:00 AM,9/21/2024 10:00:00 PM,SOUTH,-5.933
9/22/2024 2:00:00 AM,9/21/2024 10:00:00 PM,WEST,-3.086
9/22/2024 2:00:00 AM,9/21/2024 10:00:00 PM,RTO,-10.706
9/22/2024 2:00:00 AM,9/21/2024 10:00:00 PM,RFC,-4.773
9/22/2024 1:00:00 AM,9/21/2024 9:00:00 PM,MIDATL,-1.690
9/22/2024 1:00:00 AM,9/21/2024 9:00:00 PM,OTHER,-0.058
9/22/2024 1:00:00 AM,9/21/2024 9:00:00 PM,SOUTH,-6.115
9/22/2024 1:00:00 AM,9/21/2024 9:00:00 PM,WEST,-4.083
9/22/2024 1:00:00 AM,9/21/2024 9:00:00 PM,RTO,-11.888
9/22/2024 1:00:00 AM,9/21/2024 9:00:00 PM,RFC,-5.773
9/22/2024 12:00:00 AM,9/21/2024 8:00:00 PM,MIDATL,-1.832
9/22/2024 12:00:00 AM,9/21/2024 8:00:00 PM,OTHER,-0.057
9/22/2024 12:00:00 AM,9/21/2024 8:00:00 PM,SOUTH,-6.532
9/22/2024 12:00:00 AM,9/21/2024 8:00:00 PM,WEST,-4.117
9/22/2024 12:00:00 AM,9/21/2024 8:00:00 PM,RTO,-12.481
9/22/2024 12:00:00 AM,9/21/2024 8:00:00 PM,RFC,-5.949
9/21/2024 11:00:00 PM,9/21/2024 7:00:00 PM,MIDATL,-2.909
9/21/2024 11:00:00 PM,9/21/2024 7:00:00 PM,OTHER,3.185
9/21/2024 11:00:00 PM,9/21/2024 7:00:00 PM,SOUTH,-2.239
9/21/2024 11:00:00 PM,9/21/2024 7:00:00 PM,WEST,38.221
9/21/2024 11:00:00 PM,9/21/2024 7:00:00 PM,RTO,33.073
9/21/2024 11:00:00 PM,9/21/2024 7:00:00 PM,RFC,35.312
9/21/2024 10:00:00 PM,9/21/2024 6:00:00 PM,MIDATL,42.009
9/21/2024 10:00:00 PM,9/21/2024 6:00:00 PM,OTHER,81.151
9/21/2024 10:00:00 PM,9/21/2024 6:00:00 PM,SOUTH,284.242
9/21/2024 10:00:00 PM,9/21/2024 6:00:00 PM,WEST,831.292
9/21/2024 10:00:00 PM,9/21/2024 6:00:00 PM,RTO,1157.543
9/21/2024 10:00:00 PM,9/21/2024 6:00:00 PM,RFC,873.301
9/21/2024 9:00:00 PM,9/21/2024 5:00:00 PM,MIDATL,305.133
9/21/2024 9:00:00 PM,9/21/2024 5:00:00 PM,OTHER,182.798
9/21/2024 9:00:00 PM,9/21/2024 5:00:00 PM,SOUTH,1436.235
9/21/2024 9:00:00 PM,9/21/2024 5:00:00 PM,WEST,2193.819
9/21/2024 9:00:00 PM,9/21/2024 5:00:00 PM,RTO,3935.187
9/21/2024 9:00:00 PM,9/21/2024 5:00:00 PM,RFC,2498.952
9/21/2024 8:00:00 PM,9/21/2024 4:00:00 PM,MIDATL,603.126
9/21/2024 8:00:00 PM,9/21/2024 4:00:00 PM,OTHER,177.027
9/21/2024 8:00:00 PM,9/21/2024 4:00:00 PM,SOUTH,2629.413
9/21/2024 8:00:00 PM,9/21/2024 4:00:00 PM,WEST,2612.581
9/21/2024 8:00:00 PM,9/21/2024 4:00:00 PM,RTO,5845.120
9/21/2024 8:00:00 PM,9/21/2024 4:00:00 PM,RFC,3215.707
9/21/2024 7:00:00 PM,9/21/2024 3:00:00 PM,MIDATL,779.979
9/21/2024 7:00:00 PM,9/21/2024 3:00:00 PM,OTHER,185.375
9/21/2024 7:00:00 PM,9/21/2024 3:00:00 PM,SOUTH,3021.453
9/21/2024 7:00:00 PM,9/21/2024 3:00:00 PM,WEST,2906.389
9/21/2024 7:00:00 PM,9/21/2024 3:00:00 PM,RTO,6707.821
9/21/2024 7:00:00 PM,9/21/2024 3:00:00 PM,RFC,3686.368
9/21/2024 6:00:00 PM,9/21/2024 2:00:00 PM,MIDATL,910.767
9/21/2024 6:00:00 PM,9/21/2024 2:00:00 PM,OTHER,254.881
9/21/2024 6:00:00 PM,9/21/2024 2:00:00 PM,SOUTH,3181.908
9/21/2024 6:00:00 PM,9/21/2024 2:00:00 PM,WEST,3004.224
9/21/2024 6:00:00 PM,9/21/2024 2:00:00 PM,RTO,7096.899
9/21/2024 6:00:00 PM,9/21/2024 2:00:00 PM,RFC,3914.991
9/21/2024 5:00:00 PM,9/21/2024 1:00:00 PM,MIDATL,911.058
9/21/2024 5:00:00 PM,9/21/2024 1:00:00 PM,OTHER,236.638
9/21/2024 5:00:00 PM,9/21/2024 1:00:00 PM,SOUTH,3215.178
9/21/2024 5:00:00 PM,9/21/2024 1:00:00 PM,WEST,2995.085
9/21/2024 5:00:00 PM,9/21/2024 1:00:00 PM,RTO,7121.321
9/21/2024 5:00:00 PM,9/21/2024 1:00:00 PM,RFC,3906.143
9/21/2024 4:00:00 PM,9/21/2024 12:00:00 PM,MIDATL,947.654
9/21/2024 4:00:00 PM,9/21/2024 12:00:00 PM,OTHER,230.581
9/21/2024 4:00:00 PM,9/21/2024 12:00:00 PM,SOUTH,3291.604
9/21/2024 4:00:00 PM,9/21/2024 12:00:00 PM,WEST,3030.790
9/21/2024 4:00:00 PM,9/21/2024 12:00:00 PM,RTO,7270.048
9/21/2024 4:00:00 PM,9/21/2024 12:00:00 PM,RFC,3978.444
9/21/2024 3:00:00 PM,9/21/2024 11:00:00 AM,MIDATL,882.017
9/21/2024 3:00:00 PM,9/21/2024 11:00:00 AM,OTHER,171.647
9/21/2024 3:00:00 PM,9/21/2024 11:00:00 AM,SOUTH,3346.311
9/21/2024 3:00:00 PM,9/21/2024 11:00:00 AM,WEST,2941.583
9/21/2024 3:00:00 PM,9/21/2024 11:00:00 AM,RTO,7169.911
9/21/2024 3:00:00 PM,9/21/2024 11:00:00 AM,RFC,3823.600
9/21/2024 2:00:00 PM,9/21/2024 10:00:00 AM,MIDATL,738.686
9/21/2024 2:00:00 PM,9/21/2024 10:00:00 AM,OTHER,154.845
9/21/2024 2:00:00 PM,9/21/2024 10:00:00 AM,SOUTH,3243.834
9/21/2024 2:00:00 PM,9/21/2024 10:00:00 AM,WEST,2783.195
9/21/2024 2:00:00 PM,9/21/2024 10:00:00 AM,RTO,6765.715
9/21/2024 2:00:00 PM,9/21/2024 10:00:00 AM,RFC,3521.881
9/21/2024 1:00:00 PM,9/21/2024 9:00:00 AM,MIDATL,517.922
9/21/2024 1:00:00 PM,9/21/2024 9:00:00 AM,OTHER,101.274
9/21/2024 1:00:00 PM,9/21/2024 9:00:00 AM,SOUTH,2958.654
9/21/2024 1:00:00 PM,9/21/2024 9:00:00 AM,WEST,2329.634
9/21/2024 1:00:00 PM,9/21/2024 9:00:00 AM,RTO,5806.210
9/21/2024 1:00:00 PM,9/21/2024 9:00:00 AM,RFC,2847.556
9/21/2024 12:00:00 PM,9/21/2024 8:00:00 AM,MIDATL,277.210
9/21/2024 12:00:00 PM,9/21/2024 8:00:00 AM,OTHER,46.165
9/21/2024 12:00:00 PM,9/21/2024 8:00:00 AM,SOUTH,1598.661
9/21/2024 12:00:00 PM,9/21/2024 8:00:00 AM,WEST,1003.652
9/21/2024 12:00:00 PM,9/21/2024 8:00:00 AM,RTO,2879.523
9/21/2024 12:00:00 PM,9/21/2024 8:00:00 AM,RFC,1280.862
9/21/2024 11:00:00 AM,9/21/2024 7:00:00 AM,MIDATL,60.076
9/21/2024 11:00:00 AM,9/21/2024 7:00:00 AM,OTHER,1.783
9/21/2024 11:00:00 AM,9/21/2024 7:00:00 AM,SOUTH,241.000
9/21/2024 11:00:00 AM,9/21/2024 7:00:00 AM,WEST,53.377
9/21/2024 11:00:00 AM,9/21/2024 7:00:00 AM,RTO,354.453
9/21/2024 11:00:00 AM,9/21/2024 7:00:00 AM,RFC,113.453
9/21/2024 10:00:00 AM,9/21/2024 6:00:00 AM,MIDATL,-1.273
9/21/2024 10:00:00 AM,9/21/2024 6:00:00 AM,OTHER,0.000
9/21/2024 10:00:00 AM,9/21/2024 6:00:00 AM,SOUTH,-5.560
9/21/2024 10:00:00 AM,9/21/2024 6:00:00 AM,WEST,-2.978
9/21/2024 10:00:00 AM,9/21/2024 6:00:00 AM,RTO,-9.811
9/21/2024 10:00:00 AM,9/21/2024 6:00:00 AM,RFC,-4.251
9/21/2024 9:00:00 AM,9/21/2024 5:00:00 AM,MIDATL,-3.545
9/21/2024 9:00:00 AM,9/21/2024 5:00:00 AM,OTHER,0.000
9/21/2024 9:00:00 AM,9/21/2024 5:00:00 AM,SOUTH,-6.763
9/21/2024 9:00:00 AM,9/21/2024 5:00:00 AM,WEST,-3.014
9/21/2024 9:00:00 AM,9/21/2024 5:00:00 AM,RTO,-13.322
9/21/2024 9:00:00 AM,9/21/2024 5:00:00 AM,RFC,-6.559
9/21/2024 8:00:00 AM,9/21/2024 4:00:00 AM,MIDATL,-2.613
9/21/2024 8:00:00 AM,9/21/2024 4:00:00 AM,OTHER,0.000
9/21/2024 8:00:00 AM,9/21/2024 4:00:00 AM,SOUTH,-5.928
9/21/2024 8:00:00 AM,9/21/2024 4:00:00 AM,WEST,-3.045
9/21/2024 8:00:00 AM,9/21/2024 4:00:00 AM,RTO,-11.586
9/21/2024 8:00:00 AM,9/21/2024 4:00:00 AM,RFC,-5.658
9/21/2024 7:00:00 AM,9/21/2024 3:00:00 AM,MIDATL,-2.520
9/21/2024 7:00:00 AM,9/21/2024 3:00:00 AM,OTHER,0.000
9/21/2024 7:00:00 AM,9/21/2024 3:00:00 AM,SOUTH,-5.824
9/21/2024 7:00:00 AM,9/21/2024 3:00:00 AM,WEST,-3.067
9/21/2024 7:00:00 AM,9/21/2024 3:00:00 AM,RTO,-11.411
9/21/2024 7:00:00 AM,9/21/2024 3:00:00 AM,RFC,-5.587
9/21/2024 6:00:00 AM,9/21/2024 2:00:00 AM,MIDATL,-2.649
9/21/2024 6:00:00 AM,9/21/2024 2:00:00 AM,OTHER,0.000
9/21/2024 6:00:00 AM,9/21/2024 2:00:00 AM,SOUTH,-5.869
9/21/2024 6:00:00 AM,9/21/2024 2:00:00 AM,WEST,-3.047
9/21/2024 6:00:00 AM,9/21/2024 2:00:00 AM,RTO,-11.565
9/21/2024 6:00:00 AM,9/21/2024 2:00:00 AM,RFC,-5.696
9/21/2024 5:00:00 AM,9/21/2024 1:00:00 AM,MIDATL,-2.522
9/21/2024 5:00:00 AM,9/21/2024 1:00:00 AM,OTHER,0.000
9/21/2024 5:00:00 AM,9/21/2024 1:00:00 AM,SOUTH,-5.808
9/21/2024 5:00:00 AM,9/21/2024 1:00:00 AM,WEST,-3.078
9/21/2024 5:00:00 AM,9/21/2024 1:00:00 AM,RTO,-11.408
9/21/2024 5:00:00 AM,9/21/2024 1:00:00 AM,RFC,-5.600
9/21/2024 4:00:00 AM,9/21/2024 12:00:00 AM,MIDATL,-2.572
9/21/2024 4:00:00 AM,9/21/2024 12:00:00 AM,OTHER,0.000
9/21/2024 4:00:00 AM,9/21/2024 12:00:00 AM,SOUTH,-5.814
9/21/2024 4:00:00 AM,9/21/2024 12:00:00 AM,WEST,-3.100
9/21/2024 4:00:00 AM,9/21/2024 12:00:00 AM,RTO,-11.486
9/21/2024 4:00:00 AM,9/21/2024 12:00:00 AM,RFC,-5.672
9/21/2024 3:00:00 AM,9/20/2024 11:00:00 PM,MIDATL,-2.497
9/21/2024 3:00:00 AM,9/20/2024 11:00:00 PM,OTHER,0.000
9/21/2024 3:00:00 AM,9/20/2024 11:00:00 PM,SOUTH,-6.867
9/21/2024 3:00:00 AM,9/20/2024 11:00:00 PM,WEST,-3.086
9/21/2024 3:00:00 AM,9/20/2024 11:00:00 PM,RTO,-12.450
9/21/2024 3:00:00 AM,9/20/2024 11:00:00 PM,RFC,-5.583
9/21/2024 2:00:00 AM,9/20/2024 10:00:00 PM,MIDATL,-2.506
9/21/2024 2:00:00 AM,9/20/2024 10:00:00 PM,OTHER,0.000
9/21/2024 2:00:00 AM,9/20/2024 10:00:00 PM,SOUTH,-5.771
9/21/2024 2:00:00 AM,9/20/2024 10:00:00 PM,WEST,-3.066
9/21/2024 2:00:00 AM,9/20/2024 10:00:00 PM,RTO,-11.343
9/21/2024 2:00:00 AM,9/20/2024 10:00:00 PM,RFC,-5.572
9/21/2024 1:00:00 AM,9/20/2024 9:00:00 PM,MIDATL,-2.495
9/21/2024 1:00:00 AM,9/20/2024 9:00:00 PM,OTHER,0.100
9/21/2024 1:00:00 AM,9/20/2024 9:00:00 PM,SOUTH,-6.025
9/21/2024 1:00:00 AM,9/20/2024 9:00:00 PM,WEST,-4.086
9/21/2024 1:00:00 AM,9/20/2024 9:00:00 PM,RTO,-12.606
9/21/2024 1:00:00 AM,9/20/2024 9:00:00 PM,RFC,-6.581
9/21/2024 12:00:00 AM,9/20/2024 8:00:00 PM,MIDATL,-3.682
9/21/2024 12:00:00 AM,9/20/2024 8:00:00 PM,OTHER,0.000
9/21/2024 12:00:00 AM,9/20/2024 8:00:00 PM,SOUTH,-6.360
9/21/2024 12:00:00 AM,9/20/2024 8:00:00 PM,WEST,-4.087
9/21/2024 12:00:00 AM,9/20/2024 8:00:00 PM,RTO,-14.129
9/21/2024 12:00:00 AM,9/20/2024 8:00:00 PM,RFC,-7.769
9/20/2024 11:00:00 PM,9/20/2024 7:00:00 PM,MIDATL,-2.607
9/20/2024 11:00:00 PM,9/20/2024 7:00:00 PM,OTHER,4.862
9/20/2024 11:00:00 PM,9/20/2024 7:00:00 PM,SOUTH,-5.073
9/20/2024 11:00:00 PM,9/20/2024 7:00:00 PM,WEST,37.686
9/20/2024 11:00:00 PM,9/20/2024 7:00:00 PM,RTO,30.006
9/20/2024 11:00:00 PM,9/20/2024 7:00:00 PM,RFC,35.079
9/20/2024 10:00:00 PM,9/20/2024 6:00:00 PM,MIDATL,69.062
9/20/2024 10:00:00 PM,9/20/2024 6:00:00 PM,OTHER,70.736
9/20/2024 10:00:00 PM,9/20/2024 6:00:00 PM,SOUTH,432.674
9/20/2024 10:00:00 PM,9/20/2024 6:00:00 PM,WEST,693.436
9/20/2024 10:00:00 PM,9/20/2024 6:00:00 PM,RTO,1195.172
9/20/2024 10:00:00 PM,9/20/2024 6:00:00 PM,RFC,762.498
9/20/2024 9:00:00 PM,9/20/2024 5:00:00 PM,MIDATL,422.963
9/20/2024 9:00:00 PM,9/20/2024 5:00:00 PM,OTHER,179.948
9/20/2024 9:00:00 PM,9/20/2024 5:00:00 PM,SOUTH,1986.818
9/20/2024 9:00:00 PM,9/20/2024 5:00:00 PM,WEST,1519.755
9/20/2024 9:00:00 PM,9/20/2024 5:00:00 PM,RTO,3929.536
9/20/2024 9:00:00 PM,9/20/2024 5:00:00 PM,RFC,1942.718
9/20/2024 8:00:00 PM,9/20/2024 4:00:00 PM,MIDATL,703.412
9/20/2024 8:00:00 PM,9/20/2024 4:00:00 PM,OTHER,280.641
9/20/2024 8:00:00 PM,9/20/2024 4:00:00 PM,SOUTH,2867.239
9/20/2024 8:00:00 PM,9/20/2024 4:00:00 PM,WEST,2310.268
9/20/2024 8:00:00 PM,9/20/2024 4:00:00 PM,RTO,5880.919
9/20/2024 8:00:00 PM,9/20/2024 4:00:00 PM,RFC,3013.680
9/20/2024 7:00:00 PM,9/20/2024 3:00:00 PM,MIDATL,862.076
9/20/2024 7:00:00 PM,9/20/2024 3:00:00 PM,OTHER,284.232
9/20/2024 7:00:00 PM,9/20/2024 3:00:00 PM,SOUTH,3051.915
9/20/2024 7:00:00 PM,9/20/2024 3:00:00 PM,WEST,2588.804
9/20/2024 7:00:00 PM,9/20/2024 3:00:00 PM,RTO,6502.795
9/20/2024 7:00:00 PM,9/20/2024 3:00:00 PM,RFC,3450.880
9/20/2024 6:00:00 PM,9/20/2024 2:00:00 PM,MIDATL,928.246
9/20/2024 6:00:00 PM,9/20/2024 2:00:00 PM,OTHER,275.667
9/20/2024 6:00:00 PM,9/20/2024 2:00:00 PM,SOUTH,3117.549
9/20/2024 6:00:00 PM,9/20/2024 2:00:00 PM,WEST,2615.145
9/20/2024 6:00:00 PM,9/20/2024 2:00:00 PM,RTO,6660.940
9/20/2024 6:00:00 PM,9/20/2024 2:00:00 PM,RFC,3543.391
9/20/2024 5:00:00 PM,9/20/2024 1:00:00 PM,MIDATL,983.171
9/20/2024 5:00:00 PM,9/20/2024 1:00:00 PM,OTHER,265.326
9/20/2024 5:00:00 PM,9/20/2024 1:00:00 PM,SOUTH,3033.398
9/20/2024 5:00:00 PM,9/20/2024 1:00:00 PM,WEST,2550.405
9/20/2024 5:00:00 PM,9/20/2024 1:00:00 PM,RTO,6566.974
9/20/2024 5:00:00 PM,9/20/2024 1:00:00 PM,RFC,3533.576
9/20/2024 4:00:00 PM,9/20/2024 12:00:00 PM,MIDATL,1047.838
9/20/2024 4:00:00 PM,9/20/2024 12:00:00 PM,OTHER,252.125
9/20/2024 4:00:00 PM,9/20/2024 12:00:00 PM,SOUTH,3250.906
9/20/2024 4:00:00 PM,9/20/2024 12:00:00 PM,WEST,2516.553
9/20/2024 4:00:00 PM,9/20/2024 12:00:00 PM,RTO,6815.297
9/20/2024 4:00:00 PM,9/20/2024 12:00:00 PM,RFC,3564.391
9/20/2024 3:00:00 PM,9/20/2024 11:00:00 AM,MIDATL,1067.831
9/20/2024 3:00:00 PM,9/20/2024 11:00:00 AM,OTHER,273.703
9/20/2024 3:00:00 PM,9/20/2024 11:00:00 AM,SOUTH,3219.068
9/20/2024 3:00:00 PM,9/20/2024 11:00:00 AM,WEST,2555.572
9/20/2024 3:00:00 PM,9/20/2024 11:00:00 AM,RTO,6842.471
9/20/2024 3:00:00 PM,9/20/2024 11:00:00 AM,RFC,3623.403
9/20/2024 2:00:00 PM,9/20/2024 10:00:00 AM,MIDATL,1008.052
9/20/2024 2:00:00 PM,9/20/2024 10:00:00 AM,OTHER,276.081
9/20/2024 2:00:00 PM,9/20/2024 10:00:00 AM,SOUTH,3017.692
9/20/2024 2:00:00 PM,9/20/2024 10:00:00 AM,WEST,2645.623
9/20/2024 2:00:00 PM,9/20/2024 10:00:00 AM,RTO,6671.367
9/20/2024 2:00:00 PM,9/20/2024 10:00:00 AM,RFC,3653.675
9/20/2024 1:00:00 PM,9/20/2024 9:00:00 AM,MIDATL,818.142
9/20/2024 1:00:00 PM,9/20/2024 9:00:00 AM,OTHER,248.205
9/20/2024 1:00:00 PM,9/20/2024 9:00:00 AM,SOUTH,2738.913
9/20/2024 1:00:00 PM,9/20/2024 9:00:00 AM,WEST,2386.170
9/20/2024 1:00:00 PM,9/20/2024 9:00:00 AM,RTO,5943.225
9/20/2024 1:00:00 PM,9/20/2024 9:00:00 AM,RFC,3204.312
9/20/2024 12:00:00 PM,9/20/2024 8:00:00 AM,MIDATL,488.945
9/20/2024 12:00:00 PM,9/20/2024 8:00:00 AM,OTHER,109.203
9/20/2024 12:00:00 PM,9/20/2024 8:00:00 AM,SOUTH,1667.216
