datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
7/26/2023 8:00:00 AM,7/26/2023 4:00:00 AM,RTO,-7.817
7/26/2023 8:00:00 AM,7/26/2023 4:00:00 AM,RFC,-3.186
7/26/2023 7:00:00 AM,7/26/2023 3:00:00 AM,MIDATL,-1.392
7/26/2023 7:00:00 AM,7/26/2023 3:00:00 AM,OTHER,0.000
7/26/2023 7:00:00 AM,7/26/2023 3:00:00 AM,SOUTH,-4.737
7/26/2023 7:00:00 AM,7/26/2023 3:00:00 AM,WEST,-0.720
7/26/2023 7:00:00 AM,7/26/2023 3:00:00 AM,RTO,-6.849
7/26/2023 7:00:00 AM,7/26/2023 3:00:00 AM,RFC,-2.112
7/26/2023 6:00:00 AM,7/26/2023 2:00:00 AM,MIDATL,-1.385
7/26/2023 6:00:00 AM,7/26/2023 2:00:00 AM,OTHER,0.000
7/26/2023 6:00:00 AM,7/26/2023 2:00:00 AM,SOUTH,-4.783
7/26/2023 6:00:00 AM,7/26/2023 2:00:00 AM,WEST,-0.716
7/26/2023 6:00:00 AM,7/26/2023 2:00:00 AM,RTO,-6.884
7/26/2023 6:00:00 AM,7/26/2023 2:00:00 AM,RFC,-2.101
7/26/2023 5:00:00 AM,7/26/2023 1:00:00 AM,MIDATL,-1.410
7/26/2023 5:00:00 AM,7/26/2023 1:00:00 AM,OTHER,0.000
7/26/2023 5:00:00 AM,7/26/2023 1:00:00 AM,SOUTH,-4.530
7/26/2023 5:00:00 AM,7/26/2023 1:00:00 AM,WEST,-1.729
7/26/2023 5:00:00 AM,7/26/2023 1:00:00 AM,RTO,-7.669
7/26/2023 5:00:00 AM,7/26/2023 1:00:00 AM,RFC,-3.139
7/26/2023 4:00:00 AM,7/26/2023 12:00:00 AM,MIDATL,-1.350
7/26/2023 4:00:00 AM,7/26/2023 12:00:00 AM,OTHER,0.000
7/26/2023 4:00:00 AM,7/26/2023 12:00:00 AM,SOUTH,-4.737
7/26/2023 4:00:00 AM,7/26/2023 12:00:00 AM,WEST,-0.728
7/26/2023 4:00:00 AM,7/26/2023 12:00:00 AM,RTO,-6.815
7/26/2023 4:00:00 AM,7/26/2023 12:00:00 AM,RFC,-2.078
7/26/2023 3:00:00 AM,7/25/2023 11:00:00 PM,MIDATL,-2.371
7/26/2023 3:00:00 AM,7/25/2023 11:00:00 PM,OTHER,0.000
7/26/2023 3:00:00 AM,7/25/2023 11:00:00 PM,SOUTH,-4.626
7/26/2023 3:00:00 AM,7/25/2023 11:00:00 PM,WEST,-0.716
7/26/2023 3:00:00 AM,7/25/2023 11:00:00 PM,RTO,-7.713
7/26/2023 3:00:00 AM,7/25/2023 11:00:00 PM,RFC,-3.087
7/26/2023 2:00:00 AM,7/25/2023 10:00:00 PM,MIDATL,-1.415
7/26/2023 2:00:00 AM,7/25/2023 10:00:00 PM,OTHER,0.000
7/26/2023 2:00:00 AM,7/25/2023 10:00:00 PM,SOUTH,-4.686
7/26/2023 2:00:00 AM,7/25/2023 10:00:00 PM,WEST,-1.738
7/26/2023 2:00:00 AM,7/25/2023 10:00:00 PM,RTO,-7.839
7/26/2023 2:00:00 AM,7/25/2023 10:00:00 PM,RFC,-3.153
7/26/2023 1:00:00 AM,7/25/2023 9:00:00 PM,MIDATL,-1.404
7/26/2023 1:00:00 AM,7/25/2023 9:00:00 PM,OTHER,0.000
7/26/2023 1:00:00 AM,7/25/2023 9:00:00 PM,SOUTH,-4.941
7/26/2023 1:00:00 AM,7/25/2023 9:00:00 PM,WEST,-0.754
7/26/2023 1:00:00 AM,7/25/2023 9:00:00 PM,RTO,-7.099
7/26/2023 1:00:00 AM,7/25/2023 9:00:00 PM,RFC,-2.158
7/26/2023 12:00:00 AM,7/25/2023 8:00:00 PM,MIDATL,-0.473
7/26/2023 12:00:00 AM,7/25/2023 8:00:00 PM,OTHER,9.380
7/26/2023 12:00:00 AM,7/25/2023 8:00:00 PM,SOUTH,5.304
7/26/2023 12:00:00 AM,7/25/2023 8:00:00 PM,WEST,39.412
7/26/2023 12:00:00 AM,7/25/2023 8:00:00 PM,RTO,44.243
7/26/2023 12:00:00 AM,7/25/2023 8:00:00 PM,RFC,38.939
7/25/2023 11:00:00 PM,7/25/2023 7:00:00 PM,MIDATL,43.095
7/25/2023 11:00:00 PM,7/25/2023 7:00:00 PM,OTHER,83.217
7/25/2023 11:00:00 PM,7/25/2023 7:00:00 PM,SOUTH,371.972
7/25/2023 11:00:00 PM,7/25/2023 7:00:00 PM,WEST,304.677
7/25/2023 11:00:00 PM,7/25/2023 7:00:00 PM,RTO,719.744
7/25/2023 11:00:00 PM,7/25/2023 7:00:00 PM,RFC,347.772
7/25/2023 10:00:00 PM,7/25/2023 6:00:00 PM,MIDATL,175.204
7/25/2023 10:00:00 PM,7/25/2023 6:00:00 PM,OTHER,185.365
7/25/2023 10:00:00 PM,7/25/2023 6:00:00 PM,SOUTH,1399.599
7/25/2023 10:00:00 PM,7/25/2023 6:00:00 PM,WEST,669.118
7/25/2023 10:00:00 PM,7/25/2023 6:00:00 PM,RTO,2243.921
7/25/2023 10:00:00 PM,7/25/2023 6:00:00 PM,RFC,844.322
7/25/2023 9:00:00 PM,7/25/2023 5:00:00 PM,MIDATL,251.578
7/25/2023 9:00:00 PM,7/25/2023 5:00:00 PM,OTHER,244.431
7/25/2023 9:00:00 PM,7/25/2023 5:00:00 PM,SOUTH,2100.642
7/25/2023 9:00:00 PM,7/25/2023 5:00:00 PM,WEST,938.867
7/25/2023 9:00:00 PM,7/25/2023 5:00:00 PM,RTO,3291.087
7/25/2023 9:00:00 PM,7/25/2023 5:00:00 PM,RFC,1190.445
7/25/2023 8:00:00 PM,7/25/2023 4:00:00 PM,MIDATL,299.001
7/25/2023 8:00:00 PM,7/25/2023 4:00:00 PM,OTHER,264.771
7/25/2023 8:00:00 PM,7/25/2023 4:00:00 PM,SOUTH,2509.601
7/25/2023 8:00:00 PM,7/25/2023 4:00:00 PM,WEST,1080.386
7/25/2023 8:00:00 PM,7/25/2023 4:00:00 PM,RTO,3888.988
7/25/2023 8:00:00 PM,7/25/2023 4:00:00 PM,RFC,1379.387
7/25/2023 7:00:00 PM,7/25/2023 3:00:00 PM,MIDATL,276.769
7/25/2023 7:00:00 PM,7/25/2023 3:00:00 PM,OTHER,270.484
7/25/2023 7:00:00 PM,7/25/2023 3:00:00 PM,SOUTH,2551.099
7/25/2023 7:00:00 PM,7/25/2023 3:00:00 PM,WEST,1167.952
7/25/2023 7:00:00 PM,7/25/2023 3:00:00 PM,RTO,3995.820
7/25/2023 7:00:00 PM,7/25/2023 3:00:00 PM,RFC,1444.721
7/25/2023 6:00:00 PM,7/25/2023 2:00:00 PM,MIDATL,353.447
7/25/2023 6:00:00 PM,7/25/2023 2:00:00 PM,OTHER,273.889
7/25/2023 6:00:00 PM,7/25/2023 2:00:00 PM,SOUTH,2521.771
7/25/2023 6:00:00 PM,7/25/2023 2:00:00 PM,WEST,1182.048
7/25/2023 6:00:00 PM,7/25/2023 2:00:00 PM,RTO,4057.266
7/25/2023 6:00:00 PM,7/25/2023 2:00:00 PM,RFC,1535.495
7/25/2023 5:00:00 PM,7/25/2023 1:00:00 PM,MIDATL,554.747
7/25/2023 5:00:00 PM,7/25/2023 1:00:00 PM,OTHER,270.787
7/25/2023 5:00:00 PM,7/25/2023 1:00:00 PM,SOUTH,2593.393
7/25/2023 5:00:00 PM,7/25/2023 1:00:00 PM,WEST,1285.029
7/25/2023 5:00:00 PM,7/25/2023 1:00:00 PM,RTO,4433.169
7/25/2023 5:00:00 PM,7/25/2023 1:00:00 PM,RFC,1839.776
7/25/2023 4:00:00 PM,7/25/2023 12:00:00 PM,MIDATL,646.458
7/25/2023 4:00:00 PM,7/25/2023 12:00:00 PM,OTHER,277.885
7/25/2023 4:00:00 PM,7/25/2023 12:00:00 PM,SOUTH,2770.099
7/25/2023 4:00:00 PM,7/25/2023 12:00:00 PM,WEST,1262.785
7/25/2023 4:00:00 PM,7/25/2023 12:00:00 PM,RTO,4679.342
7/25/2023 4:00:00 PM,7/25/2023 12:00:00 PM,RFC,1909.243
7/25/2023 3:00:00 PM,7/25/2023 11:00:00 AM,MIDATL,714.075
7/25/2023 3:00:00 PM,7/25/2023 11:00:00 AM,OTHER,279.059
7/25/2023 3:00:00 PM,7/25/2023 11:00:00 AM,SOUTH,2852.649
7/25/2023 3:00:00 PM,7/25/2023 11:00:00 AM,WEST,1098.490
7/25/2023 3:00:00 PM,7/25/2023 11:00:00 AM,RTO,4665.214
7/25/2023 3:00:00 PM,7/25/2023 11:00:00 AM,RFC,1812.565
7/25/2023 2:00:00 PM,7/25/2023 10:00:00 AM,MIDATL,697.312
7/25/2023 2:00:00 PM,7/25/2023 10:00:00 AM,OTHER,231.811
7/25/2023 2:00:00 PM,7/25/2023 10:00:00 AM,SOUTH,2768.924
7/25/2023 2:00:00 PM,7/25/2023 10:00:00 AM,WEST,915.334
7/25/2023 2:00:00 PM,7/25/2023 10:00:00 AM,RTO,4381.570
7/25/2023 2:00:00 PM,7/25/2023 10:00:00 AM,RFC,1612.646
7/25/2023 1:00:00 PM,7/25/2023 9:00:00 AM,MIDATL,574.367
7/25/2023 1:00:00 PM,7/25/2023 9:00:00 AM,OTHER,120.572
7/25/2023 1:00:00 PM,7/25/2023 9:00:00 AM,SOUTH,2378.990
7/25/2023 1:00:00 PM,7/25/2023 9:00:00 AM,WEST,705.968
7/25/2023 1:00:00 PM,7/25/2023 9:00:00 AM,RTO,3659.325
7/25/2023 1:00:00 PM,7/25/2023 9:00:00 AM,RFC,1280.335
7/25/2023 12:00:00 PM,7/25/2023 8:00:00 AM,MIDATL,418.056
7/25/2023 12:00:00 PM,7/25/2023 8:00:00 AM,OTHER,86.993
7/25/2023 12:00:00 PM,7/25/2023 8:00:00 AM,SOUTH,1821.642
7/25/2023 12:00:00 PM,7/25/2023 8:00:00 AM,WEST,415.105
7/25/2023 12:00:00 PM,7/25/2023 8:00:00 AM,RTO,2654.803
7/25/2023 12:00:00 PM,7/25/2023 8:00:00 AM,RFC,833.161
7/25/2023 11:00:00 AM,7/25/2023 7:00:00 AM,MIDATL,184.215
7/25/2023 11:00:00 AM,7/25/2023 7:00:00 AM,OTHER,26.374
7/25/2023 11:00:00 AM,7/25/2023 7:00:00 AM,SOUTH,814.897
7/25/2023 11:00:00 AM,7/25/2023 7:00:00 AM,WEST,124.875
7/25/2023 11:00:00 AM,7/25/2023 7:00:00 AM,RTO,1123.987
7/25/2023 11:00:00 AM,7/25/2023 7:00:00 AM,RFC,309.090
7/25/2023 10:00:00 AM,7/25/2023 6:00:00 AM,MIDATL,26.346
7/25/2023 10:00:00 AM,7/25/2023 6:00:00 AM,OTHER,0.616
7/25/2023 10:00:00 AM,7/25/2023 6:00:00 AM,SOUTH,82.726
7/25/2023 10:00:00 AM,7/25/2023 6:00:00 AM,WEST,5.641
7/25/2023 10:00:00 AM,7/25/2023 6:00:00 AM,RTO,114.713
7/25/2023 10:00:00 AM,7/25/2023 6:00:00 AM,RFC,31.987
7/25/2023 9:00:00 AM,7/25/2023 5:00:00 AM,MIDATL,-1.187
7/25/2023 9:00:00 AM,7/25/2023 5:00:00 AM,OTHER,0.000
7/25/2023 9:00:00 AM,7/25/2023 5:00:00 AM,SOUTH,-4.585
7/25/2023 9:00:00 AM,7/25/2023 5:00:00 AM,WEST,-0.729
7/25/2023 9:00:00 AM,7/25/2023 5:00:00 AM,RTO,-6.501
7/25/2023 9:00:00 AM,7/25/2023 5:00:00 AM,RFC,-1.916
7/25/2023 8:00:00 AM,7/25/2023 4:00:00 AM,MIDATL,-1.465
7/25/2023 8:00:00 AM,7/25/2023 4:00:00 AM,OTHER,0.000
7/25/2023 8:00:00 AM,7/25/2023 4:00:00 AM,SOUTH,-4.619
7/25/2023 8:00:00 AM,7/25/2023 4:00:00 AM,WEST,-1.735
7/25/2023 8:00:00 AM,7/25/2023 4:00:00 AM,RTO,-7.819
7/25/2023 8:00:00 AM,7/25/2023 4:00:00 AM,RFC,-3.200
7/25/2023 7:00:00 AM,7/25/2023 3:00:00 AM,MIDATL,-2.465
7/25/2023 7:00:00 AM,7/25/2023 3:00:00 AM,OTHER,0.000
7/25/2023 7:00:00 AM,7/25/2023 3:00:00 AM,SOUTH,-4.764
7/25/2023 7:00:00 AM,7/25/2023 3:00:00 AM,WEST,-0.756
7/25/2023 7:00:00 AM,7/25/2023 3:00:00 AM,RTO,-7.985
7/25/2023 7:00:00 AM,7/25/2023 3:00:00 AM,RFC,-3.221
7/25/2023 6:00:00 AM,7/25/2023 2:00:00 AM,MIDATL,-1.483
7/25/2023 6:00:00 AM,7/25/2023 2:00:00 AM,OTHER,0.000
7/25/2023 6:00:00 AM,7/25/2023 2:00:00 AM,SOUTH,-4.697
7/25/2023 6:00:00 AM,7/25/2023 2:00:00 AM,WEST,-0.762
7/25/2023 6:00:00 AM,7/25/2023 2:00:00 AM,RTO,-6.942
7/25/2023 6:00:00 AM,7/25/2023 2:00:00 AM,RFC,-2.245
7/25/2023 5:00:00 AM,7/25/2023 1:00:00 AM,MIDATL,-1.443
7/25/2023 5:00:00 AM,7/25/2023 1:00:00 AM,OTHER,0.000
7/25/2023 5:00:00 AM,7/25/2023 1:00:00 AM,SOUTH,-4.563
7/25/2023 5:00:00 AM,7/25/2023 1:00:00 AM,WEST,-1.749
7/25/2023 5:00:00 AM,7/25/2023 1:00:00 AM,RTO,-7.755
7/25/2023 5:00:00 AM,7/25/2023 1:00:00 AM,RFC,-3.192
7/25/2023 4:00:00 AM,7/25/2023 12:00:00 AM,MIDATL,-1.437
7/25/2023 4:00:00 AM,7/25/2023 12:00:00 AM,OTHER,0.000
7/25/2023 4:00:00 AM,7/25/2023 12:00:00 AM,SOUTH,-4.605
7/25/2023 4:00:00 AM,7/25/2023 12:00:00 AM,WEST,-0.758
7/25/2023 4:00:00 AM,7/25/2023 12:00:00 AM,RTO,-6.800
7/25/2023 4:00:00 AM,7/25/2023 12:00:00 AM,RFC,-2.195
7/25/2023 3:00:00 AM,7/24/2023 11:00:00 PM,MIDATL,-1.446
7/25/2023 3:00:00 AM,7/24/2023 11:00:00 PM,OTHER,0.000
7/25/2023 3:00:00 AM,7/24/2023 11:00:00 PM,SOUTH,-4.570
7/25/2023 3:00:00 AM,7/24/2023 11:00:00 PM,WEST,-0.742
7/25/2023 3:00:00 AM,7/24/2023 11:00:00 PM,RTO,-6.758
7/25/2023 3:00:00 AM,7/24/2023 11:00:00 PM,RFC,-2.188
7/25/2023 2:00:00 AM,7/24/2023 10:00:00 PM,MIDATL,-2.467
7/25/2023 2:00:00 AM,7/24/2023 10:00:00 PM,OTHER,0.000
7/25/2023 2:00:00 AM,7/24/2023 10:00:00 PM,SOUTH,-4.825
7/25/2023 2:00:00 AM,7/24/2023 10:00:00 PM,WEST,-1.745
7/25/2023 2:00:00 AM,7/24/2023 10:00:00 PM,RTO,-9.037
7/25/2023 2:00:00 AM,7/24/2023 10:00:00 PM,RFC,-4.212
7/25/2023 1:00:00 AM,7/24/2023 9:00:00 PM,MIDATL,-1.437
7/25/2023 1:00:00 AM,7/24/2023 9:00:00 PM,OTHER,0.000
7/25/2023 1:00:00 AM,7/24/2023 9:00:00 PM,SOUTH,-4.817
7/25/2023 1:00:00 AM,7/24/2023 9:00:00 PM,WEST,-0.760
7/25/2023 1:00:00 AM,7/24/2023 9:00:00 PM,RTO,-7.014
7/25/2023 1:00:00 AM,7/24/2023 9:00:00 PM,RFC,-2.197
7/25/2023 12:00:00 AM,7/24/2023 8:00:00 PM,MIDATL,0.301
7/25/2023 12:00:00 AM,7/24/2023 8:00:00 PM,OTHER,0.344
7/25/2023 12:00:00 AM,7/24/2023 8:00:00 PM,SOUTH,7.429
7/25/2023 12:00:00 AM,7/24/2023 8:00:00 PM,WEST,29.002
7/25/2023 12:00:00 AM,7/24/2023 8:00:00 PM,RTO,36.732
7/25/2023 12:00:00 AM,7/24/2023 8:00:00 PM,RFC,29.303
7/24/2023 11:00:00 PM,7/24/2023 7:00:00 PM,MIDATL,58.541
7/24/2023 11:00:00 PM,7/24/2023 7:00:00 PM,OTHER,8.277
7/24/2023 11:00:00 PM,7/24/2023 7:00:00 PM,SOUTH,394.486
7/24/2023 11:00:00 PM,7/24/2023 7:00:00 PM,WEST,160.834
7/24/2023 11:00:00 PM,7/24/2023 7:00:00 PM,RTO,613.861
7/24/2023 11:00:00 PM,7/24/2023 7:00:00 PM,RFC,219.375
7/24/2023 10:00:00 PM,7/24/2023 6:00:00 PM,MIDATL,221.041
7/24/2023 10:00:00 PM,7/24/2023 6:00:00 PM,OTHER,36.905
7/24/2023 10:00:00 PM,7/24/2023 6:00:00 PM,SOUTH,1272.199
7/24/2023 10:00:00 PM,7/24/2023 6:00:00 PM,WEST,336.632
7/24/2023 10:00:00 PM,7/24/2023 6:00:00 PM,RTO,1829.872
7/24/2023 10:00:00 PM,7/24/2023 6:00:00 PM,RFC,557.673
7/24/2023 9:00:00 PM,7/24/2023 5:00:00 PM,MIDATL,412.729
7/24/2023 9:00:00 PM,7/24/2023 5:00:00 PM,OTHER,85.282
7/24/2023 9:00:00 PM,7/24/2023 5:00:00 PM,SOUTH,1789.442
7/24/2023 9:00:00 PM,7/24/2023 5:00:00 PM,WEST,588.023
7/24/2023 9:00:00 PM,7/24/2023 5:00:00 PM,RTO,2790.194
7/24/2023 9:00:00 PM,7/24/2023 5:00:00 PM,RFC,1000.752
7/24/2023 8:00:00 PM,7/24/2023 4:00:00 PM,MIDATL,601.389
7/24/2023 8:00:00 PM,7/24/2023 4:00:00 PM,OTHER,181.418
7/24/2023 8:00:00 PM,7/24/2023 4:00:00 PM,SOUTH,1982.656
7/24/2023 8:00:00 PM,7/24/2023 4:00:00 PM,WEST,827.971
7/24/2023 8:00:00 PM,7/24/2023 4:00:00 PM,RTO,3412.016
7/24/2023 8:00:00 PM,7/24/2023 4:00:00 PM,RFC,1429.360
7/24/2023 7:00:00 PM,7/24/2023 3:00:00 PM,MIDATL,720.755
7/24/2023 7:00:00 PM,7/24/2023 3:00:00 PM,OTHER,244.417
7/24/2023 7:00:00 PM,7/24/2023 3:00:00 PM,SOUTH,2197.489
7/24/2023 7:00:00 PM,7/24/2023 3:00:00 PM,WEST,977.284
7/24/2023 7:00:00 PM,7/24/2023 3:00:00 PM,RTO,3895.528
7/24/2023 7:00:00 PM,7/24/2023 3:00:00 PM,RFC,1698.039
7/24/2023 6:00:00 PM,7/24/2023 2:00:00 PM,MIDATL,779.858
7/24/2023 6:00:00 PM,7/24/2023 2:00:00 PM,OTHER,254.795
7/24/2023 6:00:00 PM,7/24/2023 2:00:00 PM,SOUTH,2380.971
7/24/2023 6:00:00 PM,7/24/2023 2:00:00 PM,WEST,1103.867
7/24/2023 6:00:00 PM,7/24/2023 2:00:00 PM,RTO,4264.696
7/24/2023 6:00:00 PM,7/24/2023 2:00:00 PM,RFC,1883.725
7/24/2023 5:00:00 PM,7/24/2023 1:00:00 PM,MIDATL,782.345
7/24/2023 5:00:00 PM,7/24/2023 1:00:00 PM,OTHER,275.442
7/24/2023 5:00:00 PM,7/24/2023 1:00:00 PM,SOUTH,2380.661
7/24/2023 5:00:00 PM,7/24/2023 1:00:00 PM,WEST,1166.257
7/24/2023 5:00:00 PM,7/24/2023 1:00:00 PM,RTO,4329.263
7/24/2023 5:00:00 PM,7/24/2023 1:00:00 PM,RFC,1948.602
7/24/2023 4:00:00 PM,7/24/2023 12:00:00 PM,MIDATL,714.466
7/24/2023 4:00:00 PM,7/24/2023 12:00:00 PM,OTHER,241.744
7/24/2023 4:00:00 PM,7/24/2023 12:00:00 PM,SOUTH,2321.918
7/24/2023 4:00:00 PM,7/24/2023 12:00:00 PM,WEST,1090.253
7/24/2023 4:00:00 PM,7/24/2023 12:00:00 PM,RTO,4126.637
7/24/2023 4:00:00 PM,7/24/2023 12:00:00 PM,RFC,1804.719
7/24/2023 3:00:00 PM,7/24/2023 11:00:00 AM,MIDATL,568.328
7/24/2023 3:00:00 PM,7/24/2023 11:00:00 AM,OTHER,108.633
7/24/2023 3:00:00 PM,7/24/2023 11:00:00 AM,SOUTH,2298.905
7/24/2023 3:00:00 PM,7/24/2023 11:00:00 AM,WEST,1075.697
7/24/2023 3:00:00 PM,7/24/2023 11:00:00 AM,RTO,3942.930
7/24/2023 3:00:00 PM,7/24/2023 11:00:00 AM,RFC,1644.025
7/24/2023 2:00:00 PM,7/24/2023 10:00:00 AM,MIDATL,365.928
7/24/2023 2:00:00 PM,7/24/2023 10:00:00 AM,OTHER,106.279
7/24/2023 2:00:00 PM,7/24/2023 10:00:00 AM,SOUTH,2047.583
7/24/2023 2:00:00 PM,7/24/2023 10:00:00 AM,WEST,883.376
7/24/2023 2:00:00 PM,7/24/2023 10:00:00 AM,RTO,3296.887
7/24/2023 2:00:00 PM,7/24/2023 10:00:00 AM,RFC,1249.304
7/24/2023 1:00:00 PM,7/24/2023 9:00:00 AM,MIDATL,217.185
7/24/2023 1:00:00 PM,7/24/2023 9:00:00 AM,OTHER,100.384
7/24/2023 1:00:00 PM,7/24/2023 9:00:00 AM,SOUTH,1326.936
7/24/2023 1:00:00 PM,7/24/2023 9:00:00 AM,WEST,774.121
7/24/2023 1:00:00 PM,7/24/2023 9:00:00 AM,RTO,2318.242
7/24/2023 1:00:00 PM,7/24/2023 9:00:00 AM,RFC,991.306
7/24/2023 12:00:00 PM,7/24/2023 8:00:00 AM,MIDATL,132.399
7/24/2023 12:00:00 PM,7/24/2023 8:00:00 AM,OTHER,52.626
7/24/2023 12:00:00 PM,7/24/2023 8:00:00 AM,SOUTH,737.888
7/24/2023 12:00:00 PM,7/24/2023 8:00:00 AM,WEST,539.354
7/24/2023 12:00:00 PM,7/24/2023 8:00:00 AM,RTO,1409.641
7/24/2023 12:00:00 PM,7/24/2023 8:00:00 AM,RFC,671.753
7/24/2023 11:00:00 AM,7/24/2023 7:00:00 AM,MIDATL,66.028
7/24/2023 11:00:00 AM,7/24/2023 7:00:00 AM,OTHER,45.762
7/24/2023 11:00:00 AM,7/24/2023 7:00:00 AM,SOUTH,222.219
7/24/2023 11:00:00 AM,7/24/2023 7:00:00 AM,WEST,184.581
7/24/2023 11:00:00 AM,7/24/2023 7:00:00 AM,RTO,472.828
7/24/2023 11:00:00 AM,7/24/2023 7:00:00 AM,RFC,250.609
7/24/2023 10:00:00 AM,7/24/2023 6:00:00 AM,MIDATL,17.228
7/24/2023 10:00:00 AM,7/24/2023 6:00:00 AM,OTHER,0.826
7/24/2023 10:00:00 AM,7/24/2023 6:00:00 AM,SOUTH,13.061
7/24/2023 10:00:00 AM,7/24/2023 6:00:00 AM,WEST,8.048
7/24/2023 10:00:00 AM,7/24/2023 6:00:00 AM,RTO,38.337
7/24/2023 10:00:00 AM,7/24/2023 6:00:00 AM,RFC,25.276
7/24/2023 9:00:00 AM,7/24/2023 5:00:00 AM,MIDATL,-1.090
7/24/2023 9:00:00 AM,7/24/2023 5:00:00 AM,OTHER,0.000
7/24/2023 9:00:00 AM,7/24/2023 5:00:00 AM,SOUTH,-4.747
7/24/2023 9:00:00 AM,7/24/2023 5:00:00 AM,WEST,-0.694
7/24/2023 9:00:00 AM,7/24/2023 5:00:00 AM,RTO,-6.531
7/24/2023 9:00:00 AM,7/24/2023 5:00:00 AM,RFC,-1.784
7/24/2023 8:00:00 AM,7/24/2023 4:00:00 AM,MIDATL,-1.444
7/24/2023 8:00:00 AM,7/24/2023 4:00:00 AM,OTHER,0.000
7/24/2023 8:00:00 AM,7/24/2023 4:00:00 AM,SOUTH,-4.931
7/24/2023 8:00:00 AM,7/24/2023 4:00:00 AM,WEST,-1.721
7/24/2023 8:00:00 AM,7/24/2023 4:00:00 AM,RTO,-8.096
7/24/2023 8:00:00 AM,7/24/2023 4:00:00 AM,RFC,-3.165
7/24/2023 7:00:00 AM,7/24/2023 3:00:00 AM,MIDATL,-2.434
7/24/2023 7:00:00 AM,7/24/2023 3:00:00 AM,OTHER,0.000
7/24/2023 7:00:00 AM,7/24/2023 3:00:00 AM,SOUTH,-4.673
7/24/2023 7:00:00 AM,7/24/2023 3:00:00 AM,WEST,-0.725
7/24/2023 7:00:00 AM,7/24/2023 3:00:00 AM,RTO,-7.832
7/24/2023 7:00:00 AM,7/24/2023 3:00:00 AM,RFC,-3.159
7/24/2023 6:00:00 AM,7/24/2023 2:00:00 AM,MIDATL,-1.434
7/24/2023 6:00:00 AM,7/24/2023 2:00:00 AM,OTHER,0.000
7/24/2023 6:00:00 AM,7/24/2023 2:00:00 AM,SOUTH,-4.860
7/24/2023 6:00:00 AM,7/24/2023 2:00:00 AM,WEST,-0.720
7/24/2023 6:00:00 AM,7/24/2023 2:00:00 AM,RTO,-7.014
7/24/2023 6:00:00 AM,7/24/2023 2:00:00 AM,RFC,-2.154
7/24/2023 5:00:00 AM,7/24/2023 1:00:00 AM,MIDATL,-1.439
7/24/2023 5:00:00 AM,7/24/2023 1:00:00 AM,OTHER,0.000
7/24/2023 5:00:00 AM,7/24/2023 1:00:00 AM,SOUTH,-4.737
7/24/2023 5:00:00 AM,7/24/2023 1:00:00 AM,WEST,-1.701
7/24/2023 5:00:00 AM,7/24/2023 1:00:00 AM,RTO,-7.877
7/24/2023 5:00:00 AM,7/24/2023 1:00:00 AM,RFC,-3.140
7/24/2023 4:00:00 AM,7/24/2023 12:00:00 AM,MIDATL,-1.419
7/24/2023 4:00:00 AM,7/24/2023 12:00:00 AM,OTHER,0.000
7/24/2023 4:00:00 AM,7/24/2023 12:00:00 AM,SOUTH,-4.719
7/24/2023 4:00:00 AM,7/24/2023 12:00:00 AM,WEST,-0.717
7/24/2023 4:00:00 AM,7/24/2023 12:00:00 AM,RTO,-6.855
7/24/2023 4:00:00 AM,7/24/2023 12:00:00 AM,RFC,-2.136
7/24/2023 3:00:00 AM,7/23/2023 11:00:00 PM,MIDATL,-2.445
7/24/2023 3:00:00 AM,7/23/2023 11:00:00 PM,OTHER,0.000
7/24/2023 3:00:00 AM,7/23/2023 11:00:00 PM,SOUTH,-4.828
7/24/2023 3:00:00 AM,7/23/2023 11:00:00 PM,WEST,-0.697
7/24/2023 3:00:00 AM,7/23/2023 11:00:00 PM,RTO,-7.970
7/24/2023 3:00:00 AM,7/23/2023 11:00:00 PM,RFC,-3.142
7/24/2023 2:00:00 AM,7/23/2023 10:00:00 PM,MIDATL,-1.461
7/24/2023 2:00:00 AM,7/23/2023 10:00:00 PM,OTHER,0.000
7/24/2023 2:00:00 AM,7/23/2023 10:00:00 PM,SOUTH,-4.876
7/24/2023 2:00:00 AM,7/23/2023 10:00:00 PM,WEST,-1.694
7/24/2023 2:00:00 AM,7/23/2023 10:00:00 PM,RTO,-8.031
7/24/2023 2:00:00 AM,7/23/2023 10:00:00 PM,RFC,-3.155
7/24/2023 1:00:00 AM,7/23/2023 9:00:00 PM,MIDATL,-1.448
7/24/2023 1:00:00 AM,7/23/2023 9:00:00 PM,OTHER,0.000
7/24/2023 1:00:00 AM,7/23/2023 9:00:00 PM,SOUTH,-4.744
7/24/2023 1:00:00 AM,7/23/2023 9:00:00 PM,WEST,-0.687
7/24/2023 1:00:00 AM,7/23/2023 9:00:00 PM,RTO,-6.879
7/24/2023 1:00:00 AM,7/23/2023 9:00:00 PM,RFC,-2.135
7/24/2023 12:00:00 AM,7/23/2023 8:00:00 PM,MIDATL,-0.356
7/24/2023 12:00:00 AM,7/23/2023 8:00:00 PM,OTHER,3.266
7/24/2023 12:00:00 AM,7/23/2023 8:00:00 PM,SOUTH,3.673
7/24/2023 12:00:00 AM,7/23/2023 8:00:00 PM,WEST,41.069
7/24/2023 12:00:00 AM,7/23/2023 8:00:00 PM,RTO,44.386
