datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
12/19/2023 6:00:00 PM,12/19/2023 1:00:00 PM,SOUTH,218.119
12/19/2023 6:00:00 PM,12/19/2023 1:00:00 PM,WEST,3039.987
12/19/2023 6:00:00 PM,12/19/2023 1:00:00 PM,RTO,4175.513
12/19/2023 6:00:00 PM,12/19/2023 1:00:00 PM,RFC,3957.394
12/19/2023 5:00:00 PM,12/19/2023 12:00:00 PM,MIDATL,954.392
12/19/2023 5:00:00 PM,12/19/2023 12:00:00 PM,OTHER,32.937
12/19/2023 5:00:00 PM,12/19/2023 12:00:00 PM,SOUTH,228.863
12/19/2023 5:00:00 PM,12/19/2023 12:00:00 PM,WEST,2745.277
12/19/2023 5:00:00 PM,12/19/2023 12:00:00 PM,RTO,3928.532
12/19/2023 5:00:00 PM,12/19/2023 12:00:00 PM,RFC,3699.669
12/19/2023 4:00:00 PM,12/19/2023 11:00:00 AM,MIDATL,944.047
12/19/2023 4:00:00 PM,12/19/2023 11:00:00 AM,OTHER,32.989
12/19/2023 4:00:00 PM,12/19/2023 11:00:00 AM,SOUTH,211.338
12/19/2023 4:00:00 PM,12/19/2023 11:00:00 AM,WEST,2327.236
12/19/2023 4:00:00 PM,12/19/2023 11:00:00 AM,RTO,3482.621
12/19/2023 4:00:00 PM,12/19/2023 11:00:00 AM,RFC,3271.283
12/19/2023 3:00:00 PM,12/19/2023 10:00:00 AM,MIDATL,902.353
12/19/2023 3:00:00 PM,12/19/2023 10:00:00 AM,OTHER,32.410
12/19/2023 3:00:00 PM,12/19/2023 10:00:00 AM,SOUTH,225.941
12/19/2023 3:00:00 PM,12/19/2023 10:00:00 AM,WEST,1713.022
12/19/2023 3:00:00 PM,12/19/2023 10:00:00 AM,RTO,2841.316
12/19/2023 3:00:00 PM,12/19/2023 10:00:00 AM,RFC,2615.375
12/19/2023 2:00:00 PM,12/19/2023 9:00:00 AM,MIDATL,917.639
12/19/2023 2:00:00 PM,12/19/2023 9:00:00 AM,OTHER,32.427
12/19/2023 2:00:00 PM,12/19/2023 9:00:00 AM,SOUTH,215.734
12/19/2023 2:00:00 PM,12/19/2023 9:00:00 AM,WEST,1624.645
12/19/2023 2:00:00 PM,12/19/2023 9:00:00 AM,RTO,2758.018
12/19/2023 2:00:00 PM,12/19/2023 9:00:00 AM,RFC,2542.284
12/19/2023 1:00:00 PM,12/19/2023 8:00:00 AM,MIDATL,932.727
12/19/2023 1:00:00 PM,12/19/2023 8:00:00 AM,OTHER,32.901
12/19/2023 1:00:00 PM,12/19/2023 8:00:00 AM,SOUTH,255.549
12/19/2023 1:00:00 PM,12/19/2023 8:00:00 AM,WEST,1600.627
12/19/2023 1:00:00 PM,12/19/2023 8:00:00 AM,RTO,2788.903
12/19/2023 1:00:00 PM,12/19/2023 8:00:00 AM,RFC,2533.354
12/19/2023 12:00:00 PM,12/19/2023 7:00:00 AM,MIDATL,915.180
12/19/2023 12:00:00 PM,12/19/2023 7:00:00 AM,OTHER,32.219
12/19/2023 12:00:00 PM,12/19/2023 7:00:00 AM,SOUTH,248.057
12/19/2023 12:00:00 PM,12/19/2023 7:00:00 AM,WEST,1491.084
12/19/2023 12:00:00 PM,12/19/2023 7:00:00 AM,RTO,2654.321
12/19/2023 12:00:00 PM,12/19/2023 7:00:00 AM,RFC,2406.264
12/19/2023 11:00:00 AM,12/19/2023 6:00:00 AM,MIDATL,879.043
12/19/2023 11:00:00 AM,12/19/2023 6:00:00 AM,OTHER,30.905
12/19/2023 11:00:00 AM,12/19/2023 6:00:00 AM,SOUTH,220.451
12/19/2023 11:00:00 AM,12/19/2023 6:00:00 AM,WEST,1395.582
12/19/2023 11:00:00 AM,12/19/2023 6:00:00 AM,RTO,2495.076
12/19/2023 11:00:00 AM,12/19/2023 6:00:00 AM,RFC,2274.625
12/19/2023 10:00:00 AM,12/19/2023 5:00:00 AM,MIDATL,860.803
12/19/2023 10:00:00 AM,12/19/2023 5:00:00 AM,OTHER,27.883
12/19/2023 10:00:00 AM,12/19/2023 5:00:00 AM,SOUTH,229.112
12/19/2023 10:00:00 AM,12/19/2023 5:00:00 AM,WEST,1502.795
12/19/2023 10:00:00 AM,12/19/2023 5:00:00 AM,RTO,2592.710
12/19/2023 10:00:00 AM,12/19/2023 5:00:00 AM,RFC,2363.598
12/19/2023 9:00:00 AM,12/19/2023 4:00:00 AM,MIDATL,829.454
12/19/2023 9:00:00 AM,12/19/2023 4:00:00 AM,OTHER,26.629
12/19/2023 9:00:00 AM,12/19/2023 4:00:00 AM,SOUTH,182.621
12/19/2023 9:00:00 AM,12/19/2023 4:00:00 AM,WEST,1722.841
12/19/2023 9:00:00 AM,12/19/2023 4:00:00 AM,RTO,2734.916
12/19/2023 9:00:00 AM,12/19/2023 4:00:00 AM,RFC,2552.295
12/19/2023 8:00:00 AM,12/19/2023 3:00:00 AM,MIDATL,815.568
12/19/2023 8:00:00 AM,12/19/2023 3:00:00 AM,OTHER,25.326
12/19/2023 8:00:00 AM,12/19/2023 3:00:00 AM,SOUTH,93.443
12/19/2023 8:00:00 AM,12/19/2023 3:00:00 AM,WEST,2079.319
12/19/2023 8:00:00 AM,12/19/2023 3:00:00 AM,RTO,2988.330
12/19/2023 8:00:00 AM,12/19/2023 3:00:00 AM,RFC,2894.887
12/19/2023 7:00:00 AM,12/19/2023 2:00:00 AM,MIDATL,797.412
12/19/2023 7:00:00 AM,12/19/2023 2:00:00 AM,OTHER,24.798
12/19/2023 7:00:00 AM,12/19/2023 2:00:00 AM,SOUTH,132.668
12/19/2023 7:00:00 AM,12/19/2023 2:00:00 AM,WEST,2527.136
12/19/2023 7:00:00 AM,12/19/2023 2:00:00 AM,RTO,3457.216
12/19/2023 7:00:00 AM,12/19/2023 2:00:00 AM,RFC,3324.548
12/19/2023 6:00:00 AM,12/19/2023 1:00:00 AM,MIDATL,797.585
12/19/2023 6:00:00 AM,12/19/2023 1:00:00 AM,OTHER,25.287
12/19/2023 6:00:00 AM,12/19/2023 1:00:00 AM,SOUTH,213.854
12/19/2023 6:00:00 AM,12/19/2023 1:00:00 AM,WEST,2963.866
12/19/2023 6:00:00 AM,12/19/2023 1:00:00 AM,RTO,3975.305
12/19/2023 6:00:00 AM,12/19/2023 1:00:00 AM,RFC,3761.451
12/19/2023 5:00:00 AM,12/19/2023 12:00:00 AM,MIDATL,801.969
12/19/2023 5:00:00 AM,12/19/2023 12:00:00 AM,OTHER,24.775
12/19/2023 5:00:00 AM,12/19/2023 12:00:00 AM,SOUTH,286.034
12/19/2023 5:00:00 AM,12/19/2023 12:00:00 AM,WEST,3450.498
12/19/2023 5:00:00 AM,12/19/2023 12:00:00 AM,RTO,4538.501
12/19/2023 5:00:00 AM,12/19/2023 12:00:00 AM,RFC,4252.467
12/19/2023 4:00:00 AM,12/18/2023 11:00:00 PM,MIDATL,792.843
12/19/2023 4:00:00 AM,12/18/2023 11:00:00 PM,OTHER,26.006
12/19/2023 4:00:00 AM,12/18/2023 11:00:00 PM,SOUTH,286.400
12/19/2023 4:00:00 AM,12/18/2023 11:00:00 PM,WEST,3957.180
12/19/2023 4:00:00 AM,12/18/2023 11:00:00 PM,RTO,5036.423
12/19/2023 4:00:00 AM,12/18/2023 11:00:00 PM,RFC,4750.023
12/19/2023 3:00:00 AM,12/18/2023 10:00:00 PM,MIDATL,753.916
12/19/2023 3:00:00 AM,12/18/2023 10:00:00 PM,OTHER,27.099
12/19/2023 3:00:00 AM,12/18/2023 10:00:00 PM,SOUTH,214.573
12/19/2023 3:00:00 AM,12/18/2023 10:00:00 PM,WEST,4594.800
12/19/2023 3:00:00 AM,12/18/2023 10:00:00 PM,RTO,5563.289
12/19/2023 3:00:00 AM,12/18/2023 10:00:00 PM,RFC,5348.716
12/19/2023 2:00:00 AM,12/18/2023 9:00:00 PM,MIDATL,685.743
12/19/2023 2:00:00 AM,12/18/2023 9:00:00 PM,OTHER,28.712
12/19/2023 2:00:00 AM,12/18/2023 9:00:00 PM,SOUTH,197.356
12/19/2023 2:00:00 AM,12/18/2023 9:00:00 PM,WEST,5406.973
12/19/2023 2:00:00 AM,12/18/2023 9:00:00 PM,RTO,6290.072
12/19/2023 2:00:00 AM,12/18/2023 9:00:00 PM,RFC,6092.716
12/19/2023 1:00:00 AM,12/18/2023 8:00:00 PM,MIDATL,673.976
12/19/2023 1:00:00 AM,12/18/2023 8:00:00 PM,OTHER,30.122
12/19/2023 1:00:00 AM,12/18/2023 8:00:00 PM,SOUTH,227.775
12/19/2023 1:00:00 AM,12/18/2023 8:00:00 PM,WEST,6068.127
12/19/2023 1:00:00 AM,12/18/2023 8:00:00 PM,RTO,6969.878
12/19/2023 1:00:00 AM,12/18/2023 8:00:00 PM,RFC,6742.103
12/19/2023 12:00:00 AM,12/18/2023 7:00:00 PM,MIDATL,708.609
12/19/2023 12:00:00 AM,12/18/2023 7:00:00 PM,OTHER,30.253
12/19/2023 12:00:00 AM,12/18/2023 7:00:00 PM,SOUTH,168.398
12/19/2023 12:00:00 AM,12/18/2023 7:00:00 PM,WEST,6847.071
12/19/2023 12:00:00 AM,12/18/2023 7:00:00 PM,RTO,7724.078
12/19/2023 12:00:00 AM,12/18/2023 7:00:00 PM,RFC,7555.680
12/18/2023 11:00:00 PM,12/18/2023 6:00:00 PM,MIDATL,750.066
12/18/2023 11:00:00 PM,12/18/2023 6:00:00 PM,OTHER,30.291
12/18/2023 11:00:00 PM,12/18/2023 6:00:00 PM,SOUTH,167.432
12/18/2023 11:00:00 PM,12/18/2023 6:00:00 PM,WEST,7682.702
12/18/2023 11:00:00 PM,12/18/2023 6:00:00 PM,RTO,8600.200
12/18/2023 11:00:00 PM,12/18/2023 6:00:00 PM,RFC,8432.768
12/18/2023 10:00:00 PM,12/18/2023 5:00:00 PM,MIDATL,787.768
12/18/2023 10:00:00 PM,12/18/2023 5:00:00 PM,OTHER,29.904
12/18/2023 10:00:00 PM,12/18/2023 5:00:00 PM,SOUTH,158.707
12/18/2023 10:00:00 PM,12/18/2023 5:00:00 PM,WEST,8392.090
12/18/2023 10:00:00 PM,12/18/2023 5:00:00 PM,RTO,9338.565
12/18/2023 10:00:00 PM,12/18/2023 5:00:00 PM,RFC,9179.858
12/18/2023 9:00:00 PM,12/18/2023 4:00:00 PM,MIDATL,823.721
12/18/2023 9:00:00 PM,12/18/2023 4:00:00 PM,OTHER,27.982
12/18/2023 9:00:00 PM,12/18/2023 4:00:00 PM,SOUTH,178.801
12/18/2023 9:00:00 PM,12/18/2023 4:00:00 PM,WEST,8646.626
12/18/2023 9:00:00 PM,12/18/2023 4:00:00 PM,RTO,9649.148
12/18/2023 9:00:00 PM,12/18/2023 4:00:00 PM,RFC,9470.347
12/18/2023 8:00:00 PM,12/18/2023 3:00:00 PM,MIDATL,831.844
12/18/2023 8:00:00 PM,12/18/2023 3:00:00 PM,OTHER,26.394
12/18/2023 8:00:00 PM,12/18/2023 3:00:00 PM,SOUTH,258.169
12/18/2023 8:00:00 PM,12/18/2023 3:00:00 PM,WEST,8677.968
12/18/2023 8:00:00 PM,12/18/2023 3:00:00 PM,RTO,9767.981
12/18/2023 8:00:00 PM,12/18/2023 3:00:00 PM,RFC,9509.812
12/18/2023 7:00:00 PM,12/18/2023 2:00:00 PM,MIDATL,910.784
12/18/2023 7:00:00 PM,12/18/2023 2:00:00 PM,OTHER,25.822
12/18/2023 7:00:00 PM,12/18/2023 2:00:00 PM,SOUTH,281.853
12/18/2023 7:00:00 PM,12/18/2023 2:00:00 PM,WEST,8653.113
12/18/2023 7:00:00 PM,12/18/2023 2:00:00 PM,RTO,9845.750
12/18/2023 7:00:00 PM,12/18/2023 2:00:00 PM,RFC,9563.897
12/18/2023 6:00:00 PM,12/18/2023 1:00:00 PM,MIDATL,930.534
12/18/2023 6:00:00 PM,12/18/2023 1:00:00 PM,OTHER,25.555
12/18/2023 6:00:00 PM,12/18/2023 1:00:00 PM,SOUTH,284.300
12/18/2023 6:00:00 PM,12/18/2023 1:00:00 PM,WEST,8677.836
12/18/2023 6:00:00 PM,12/18/2023 1:00:00 PM,RTO,9892.670
12/18/2023 6:00:00 PM,12/18/2023 1:00:00 PM,RFC,9608.370
12/18/2023 5:00:00 PM,12/18/2023 12:00:00 PM,MIDATL,974.519
12/18/2023 5:00:00 PM,12/18/2023 12:00:00 PM,OTHER,25.560
12/18/2023 5:00:00 PM,12/18/2023 12:00:00 PM,SOUTH,278.732
12/18/2023 5:00:00 PM,12/18/2023 12:00:00 PM,WEST,8708.166
12/18/2023 5:00:00 PM,12/18/2023 12:00:00 PM,RTO,9961.417
12/18/2023 5:00:00 PM,12/18/2023 12:00:00 PM,RFC,9682.685
12/18/2023 4:00:00 PM,12/18/2023 11:00:00 AM,MIDATL,975.441
12/18/2023 4:00:00 PM,12/18/2023 11:00:00 AM,OTHER,26.183
12/18/2023 4:00:00 PM,12/18/2023 11:00:00 AM,SOUTH,298.751
12/18/2023 4:00:00 PM,12/18/2023 11:00:00 AM,WEST,8708.618
12/18/2023 4:00:00 PM,12/18/2023 11:00:00 AM,RTO,9982.810
12/18/2023 4:00:00 PM,12/18/2023 11:00:00 AM,RFC,9684.059
12/18/2023 3:00:00 PM,12/18/2023 10:00:00 AM,MIDATL,978.572
12/18/2023 3:00:00 PM,12/18/2023 10:00:00 AM,OTHER,26.544
12/18/2023 3:00:00 PM,12/18/2023 10:00:00 AM,SOUTH,304.476
12/18/2023 3:00:00 PM,12/18/2023 10:00:00 AM,WEST,8664.424
12/18/2023 3:00:00 PM,12/18/2023 10:00:00 AM,RTO,9947.472
12/18/2023 3:00:00 PM,12/18/2023 10:00:00 AM,RFC,9642.996
12/18/2023 2:00:00 PM,12/18/2023 9:00:00 AM,MIDATL,1018.040
12/18/2023 2:00:00 PM,12/18/2023 9:00:00 AM,OTHER,26.422
12/18/2023 2:00:00 PM,12/18/2023 9:00:00 AM,SOUTH,306.554
12/18/2023 2:00:00 PM,12/18/2023 9:00:00 AM,WEST,8668.633
12/18/2023 2:00:00 PM,12/18/2023 9:00:00 AM,RTO,9993.227
12/18/2023 2:00:00 PM,12/18/2023 9:00:00 AM,RFC,9686.673
12/18/2023 1:00:00 PM,12/18/2023 8:00:00 AM,MIDATL,1059.518
12/18/2023 1:00:00 PM,12/18/2023 8:00:00 AM,OTHER,25.684
12/18/2023 1:00:00 PM,12/18/2023 8:00:00 AM,SOUTH,299.871
12/18/2023 1:00:00 PM,12/18/2023 8:00:00 AM,WEST,8559.133
12/18/2023 1:00:00 PM,12/18/2023 8:00:00 AM,RTO,9918.522
12/18/2023 1:00:00 PM,12/18/2023 8:00:00 AM,RFC,9618.651
12/18/2023 12:00:00 PM,12/18/2023 7:00:00 AM,MIDATL,1063.702
12/18/2023 12:00:00 PM,12/18/2023 7:00:00 AM,OTHER,24.400
12/18/2023 12:00:00 PM,12/18/2023 7:00:00 AM,SOUTH,306.789
12/18/2023 12:00:00 PM,12/18/2023 7:00:00 AM,WEST,8494.680
12/18/2023 12:00:00 PM,12/18/2023 7:00:00 AM,RTO,9865.171
12/18/2023 12:00:00 PM,12/18/2023 7:00:00 AM,RFC,9558.382
12/18/2023 11:00:00 AM,12/18/2023 6:00:00 AM,MIDATL,1013.663
12/18/2023 11:00:00 AM,12/18/2023 6:00:00 AM,OTHER,22.397
12/18/2023 11:00:00 AM,12/18/2023 6:00:00 AM,SOUTH,295.812
12/18/2023 11:00:00 AM,12/18/2023 6:00:00 AM,WEST,8470.569
12/18/2023 11:00:00 AM,12/18/2023 6:00:00 AM,RTO,9780.044
12/18/2023 11:00:00 AM,12/18/2023 6:00:00 AM,RFC,9484.232
12/18/2023 10:00:00 AM,12/18/2023 5:00:00 AM,MIDATL,953.143
12/18/2023 10:00:00 AM,12/18/2023 5:00:00 AM,OTHER,20.407
12/18/2023 10:00:00 AM,12/18/2023 5:00:00 AM,SOUTH,295.197
12/18/2023 10:00:00 AM,12/18/2023 5:00:00 AM,WEST,8132.538
12/18/2023 10:00:00 AM,12/18/2023 5:00:00 AM,RTO,9380.878
12/18/2023 10:00:00 AM,12/18/2023 5:00:00 AM,RFC,9085.681
12/18/2023 9:00:00 AM,12/18/2023 4:00:00 AM,MIDATL,815.147
12/18/2023 9:00:00 AM,12/18/2023 4:00:00 AM,OTHER,18.843
12/18/2023 9:00:00 AM,12/18/2023 4:00:00 AM,SOUTH,287.677
12/18/2023 9:00:00 AM,12/18/2023 4:00:00 AM,WEST,8018.743
12/18/2023 9:00:00 AM,12/18/2023 4:00:00 AM,RTO,9121.567
12/18/2023 9:00:00 AM,12/18/2023 4:00:00 AM,RFC,8833.890
12/18/2023 8:00:00 AM,12/18/2023 3:00:00 AM,MIDATL,719.132
12/18/2023 8:00:00 AM,12/18/2023 3:00:00 AM,OTHER,18.146
12/18/2023 8:00:00 AM,12/18/2023 3:00:00 AM,SOUTH,181.237
12/18/2023 8:00:00 AM,12/18/2023 3:00:00 AM,WEST,7584.754
12/18/2023 8:00:00 AM,12/18/2023 3:00:00 AM,RTO,8485.123
12/18/2023 8:00:00 AM,12/18/2023 3:00:00 AM,RFC,8303.886
12/18/2023 7:00:00 AM,12/18/2023 2:00:00 AM,MIDATL,516.697
12/18/2023 7:00:00 AM,12/18/2023 2:00:00 AM,OTHER,17.781
12/18/2023 7:00:00 AM,12/18/2023 2:00:00 AM,SOUTH,119.887
12/18/2023 7:00:00 AM,12/18/2023 2:00:00 AM,WEST,7636.728
12/18/2023 7:00:00 AM,12/18/2023 2:00:00 AM,RTO,8273.312
12/18/2023 7:00:00 AM,12/18/2023 2:00:00 AM,RFC,8153.425
12/18/2023 6:00:00 AM,12/18/2023 1:00:00 AM,MIDATL,270.376
12/18/2023 6:00:00 AM,12/18/2023 1:00:00 AM,OTHER,18.178
12/18/2023 6:00:00 AM,12/18/2023 1:00:00 AM,SOUTH,165.596
12/18/2023 6:00:00 AM,12/18/2023 1:00:00 AM,WEST,7604.682
12/18/2023 6:00:00 AM,12/18/2023 1:00:00 AM,RTO,8040.654
12/18/2023 6:00:00 AM,12/18/2023 1:00:00 AM,RFC,7875.058
12/18/2023 5:00:00 AM,12/18/2023 12:00:00 AM,MIDATL,134.283
12/18/2023 5:00:00 AM,12/18/2023 12:00:00 AM,OTHER,19.503
12/18/2023 5:00:00 AM,12/18/2023 12:00:00 AM,SOUTH,114.193
12/18/2023 5:00:00 AM,12/18/2023 12:00:00 AM,WEST,6586.518
12/18/2023 5:00:00 AM,12/18/2023 12:00:00 AM,RTO,6834.994
12/18/2023 5:00:00 AM,12/18/2023 12:00:00 AM,RFC,6720.801
12/18/2023 4:00:00 AM,12/17/2023 11:00:00 PM,MIDATL,103.741
12/18/2023 4:00:00 AM,12/17/2023 11:00:00 PM,OTHER,20.990
12/18/2023 4:00:00 AM,12/17/2023 11:00:00 PM,SOUTH,185.798
12/18/2023 4:00:00 AM,12/17/2023 11:00:00 PM,WEST,5848.219
12/18/2023 4:00:00 AM,12/17/2023 11:00:00 PM,RTO,6137.758
12/18/2023 4:00:00 AM,12/17/2023 11:00:00 PM,RFC,5951.960
12/18/2023 3:00:00 AM,12/17/2023 10:00:00 PM,MIDATL,117.427
12/18/2023 3:00:00 AM,12/17/2023 10:00:00 PM,OTHER,22.597
12/18/2023 3:00:00 AM,12/17/2023 10:00:00 PM,SOUTH,209.888
12/18/2023 3:00:00 AM,12/17/2023 10:00:00 PM,WEST,5495.023
12/18/2023 3:00:00 AM,12/17/2023 10:00:00 PM,RTO,5822.338
12/18/2023 3:00:00 AM,12/17/2023 10:00:00 PM,RFC,5612.450
12/18/2023 2:00:00 AM,12/17/2023 9:00:00 PM,MIDATL,239.662
12/18/2023 2:00:00 AM,12/17/2023 9:00:00 PM,OTHER,24.075
12/18/2023 2:00:00 AM,12/17/2023 9:00:00 PM,SOUTH,187.881
12/18/2023 2:00:00 AM,12/17/2023 9:00:00 PM,WEST,4515.363
12/18/2023 2:00:00 AM,12/17/2023 9:00:00 PM,RTO,4942.906
12/18/2023 2:00:00 AM,12/17/2023 9:00:00 PM,RFC,4755.025
12/18/2023 1:00:00 AM,12/17/2023 8:00:00 PM,MIDATL,294.657
12/18/2023 1:00:00 AM,12/17/2023 8:00:00 PM,OTHER,26.171
12/18/2023 1:00:00 AM,12/17/2023 8:00:00 PM,SOUTH,211.763
12/18/2023 1:00:00 AM,12/17/2023 8:00:00 PM,WEST,4407.905
12/18/2023 1:00:00 AM,12/17/2023 8:00:00 PM,RTO,4914.325
12/18/2023 1:00:00 AM,12/17/2023 8:00:00 PM,RFC,4702.562
12/18/2023 12:00:00 AM,12/17/2023 7:00:00 PM,MIDATL,261.679
12/18/2023 12:00:00 AM,12/17/2023 7:00:00 PM,OTHER,26.927
12/18/2023 12:00:00 AM,12/17/2023 7:00:00 PM,SOUTH,204.457
12/18/2023 12:00:00 AM,12/17/2023 7:00:00 PM,WEST,4006.460
12/18/2023 12:00:00 AM,12/17/2023 7:00:00 PM,RTO,4472.596
12/18/2023 12:00:00 AM,12/17/2023 7:00:00 PM,RFC,4268.139
12/17/2023 11:00:00 PM,12/17/2023 6:00:00 PM,MIDATL,292.066
12/17/2023 11:00:00 PM,12/17/2023 6:00:00 PM,OTHER,27.333
12/17/2023 11:00:00 PM,12/17/2023 6:00:00 PM,SOUTH,212.591
12/17/2023 11:00:00 PM,12/17/2023 6:00:00 PM,WEST,3139.900
12/17/2023 11:00:00 PM,12/17/2023 6:00:00 PM,RTO,3644.557
12/17/2023 11:00:00 PM,12/17/2023 6:00:00 PM,RFC,3431.966
12/17/2023 10:00:00 PM,12/17/2023 5:00:00 PM,MIDATL,364.554
12/17/2023 10:00:00 PM,12/17/2023 5:00:00 PM,OTHER,27.660
12/17/2023 10:00:00 PM,12/17/2023 5:00:00 PM,SOUTH,193.983
12/17/2023 10:00:00 PM,12/17/2023 5:00:00 PM,WEST,2682.095
12/17/2023 10:00:00 PM,12/17/2023 5:00:00 PM,RTO,3240.632
12/17/2023 10:00:00 PM,12/17/2023 5:00:00 PM,RFC,3046.649
12/17/2023 9:00:00 PM,12/17/2023 4:00:00 PM,MIDATL,364.327
12/17/2023 9:00:00 PM,12/17/2023 4:00:00 PM,OTHER,27.180
12/17/2023 9:00:00 PM,12/17/2023 4:00:00 PM,SOUTH,216.211
12/17/2023 9:00:00 PM,12/17/2023 4:00:00 PM,WEST,2663.675
12/17/2023 9:00:00 PM,12/17/2023 4:00:00 PM,RTO,3244.213
12/17/2023 9:00:00 PM,12/17/2023 4:00:00 PM,RFC,3028.002
12/17/2023 8:00:00 PM,12/17/2023 3:00:00 PM,MIDATL,459.248
12/17/2023 8:00:00 PM,12/17/2023 3:00:00 PM,OTHER,26.597
12/17/2023 8:00:00 PM,12/17/2023 3:00:00 PM,SOUTH,213.981
12/17/2023 8:00:00 PM,12/17/2023 3:00:00 PM,WEST,3227.599
12/17/2023 8:00:00 PM,12/17/2023 3:00:00 PM,RTO,3900.828
12/17/2023 8:00:00 PM,12/17/2023 3:00:00 PM,RFC,3686.847
12/17/2023 7:00:00 PM,12/17/2023 2:00:00 PM,MIDATL,536.963
12/17/2023 7:00:00 PM,12/17/2023 2:00:00 PM,OTHER,26.305
12/17/2023 7:00:00 PM,12/17/2023 2:00:00 PM,SOUTH,216.190
12/17/2023 7:00:00 PM,12/17/2023 2:00:00 PM,WEST,3380.174
12/17/2023 7:00:00 PM,12/17/2023 2:00:00 PM,RTO,4133.327
12/17/2023 7:00:00 PM,12/17/2023 2:00:00 PM,RFC,3917.137
12/17/2023 6:00:00 PM,12/17/2023 1:00:00 PM,MIDATL,688.596
12/17/2023 6:00:00 PM,12/17/2023 1:00:00 PM,OTHER,26.554
12/17/2023 6:00:00 PM,12/17/2023 1:00:00 PM,SOUTH,214.482
12/17/2023 6:00:00 PM,12/17/2023 1:00:00 PM,WEST,3621.163
12/17/2023 6:00:00 PM,12/17/2023 1:00:00 PM,RTO,4524.241
12/17/2023 6:00:00 PM,12/17/2023 1:00:00 PM,RFC,4309.759
12/17/2023 5:00:00 PM,12/17/2023 12:00:00 PM,MIDATL,776.531
12/17/2023 5:00:00 PM,12/17/2023 12:00:00 PM,OTHER,26.700
12/17/2023 5:00:00 PM,12/17/2023 12:00:00 PM,SOUTH,157.371
12/17/2023 5:00:00 PM,12/17/2023 12:00:00 PM,WEST,3434.587
12/17/2023 5:00:00 PM,12/17/2023 12:00:00 PM,RTO,4368.489
12/17/2023 5:00:00 PM,12/17/2023 12:00:00 PM,RFC,4211.118
12/17/2023 4:00:00 PM,12/17/2023 11:00:00 AM,MIDATL,806.148
12/17/2023 4:00:00 PM,12/17/2023 11:00:00 AM,OTHER,26.591
12/17/2023 4:00:00 PM,12/17/2023 11:00:00 AM,SOUTH,189.300
12/17/2023 4:00:00 PM,12/17/2023 11:00:00 AM,WEST,3402.355
12/17/2023 4:00:00 PM,12/17/2023 11:00:00 AM,RTO,4397.803
12/17/2023 4:00:00 PM,12/17/2023 11:00:00 AM,RFC,4208.503
12/17/2023 3:00:00 PM,12/17/2023 10:00:00 AM,MIDATL,759.645
12/17/2023 3:00:00 PM,12/17/2023 10:00:00 AM,OTHER,26.594
12/17/2023 3:00:00 PM,12/17/2023 10:00:00 AM,SOUTH,201.654
12/17/2023 3:00:00 PM,12/17/2023 10:00:00 AM,WEST,3385.783
12/17/2023 3:00:00 PM,12/17/2023 10:00:00 AM,RTO,4347.082
12/17/2023 3:00:00 PM,12/17/2023 10:00:00 AM,RFC,4145.428
12/17/2023 2:00:00 PM,12/17/2023 9:00:00 AM,MIDATL,737.907
12/17/2023 2:00:00 PM,12/17/2023 9:00:00 AM,OTHER,26.377
12/17/2023 2:00:00 PM,12/17/2023 9:00:00 AM,SOUTH,212.838
12/17/2023 2:00:00 PM,12/17/2023 9:00:00 AM,WEST,3130.300
12/17/2023 2:00:00 PM,12/17/2023 9:00:00 AM,RTO,4081.045
12/17/2023 2:00:00 PM,12/17/2023 9:00:00 AM,RFC,3868.207
12/17/2023 1:00:00 PM,12/17/2023 8:00:00 AM,MIDATL,774.762
12/17/2023 1:00:00 PM,12/17/2023 8:00:00 AM,OTHER,25.067
12/17/2023 1:00:00 PM,12/17/2023 8:00:00 AM,SOUTH,151.649
12/17/2023 1:00:00 PM,12/17/2023 8:00:00 AM,WEST,2962.671
12/17/2023 1:00:00 PM,12/17/2023 8:00:00 AM,RTO,3889.082
12/17/2023 1:00:00 PM,12/17/2023 8:00:00 AM,RFC,3737.433
12/17/2023 12:00:00 PM,12/17/2023 7:00:00 AM,MIDATL,792.057
12/17/2023 12:00:00 PM,12/17/2023 7:00:00 AM,OTHER,23.707
12/17/2023 12:00:00 PM,12/17/2023 7:00:00 AM,SOUTH,130.762
12/17/2023 12:00:00 PM,12/17/2023 7:00:00 AM,WEST,3423.177
12/17/2023 12:00:00 PM,12/17/2023 7:00:00 AM,RTO,4345.996
12/17/2023 12:00:00 PM,12/17/2023 7:00:00 AM,RFC,4215.234
12/17/2023 11:00:00 AM,12/17/2023 6:00:00 AM,MIDATL,769.953
12/17/2023 11:00:00 AM,12/17/2023 6:00:00 AM,OTHER,22.604
12/17/2023 11:00:00 AM,12/17/2023 6:00:00 AM,SOUTH,184.577
12/17/2023 11:00:00 AM,12/17/2023 6:00:00 AM,WEST,3287.574
12/17/2023 11:00:00 AM,12/17/2023 6:00:00 AM,RTO,4242.104
12/17/2023 11:00:00 AM,12/17/2023 6:00:00 AM,RFC,4057.527
12/17/2023 10:00:00 AM,12/17/2023 5:00:00 AM,MIDATL,782.388
12/17/2023 10:00:00 AM,12/17/2023 5:00:00 AM,OTHER,21.539
12/17/2023 10:00:00 AM,12/17/2023 5:00:00 AM,SOUTH,206.883
